study_name,category,center,code,country,creationDate,ctmsAction,ctmsId,description,dimension,entity_identifiers,id,location,metadataDate1,metadataDate2,metadataString1,metadataString2,metadataString3,signal,status,title,updatedDate
ILMS-SIGNALS-238,"{0, Default}",site-008,ACT-19757,CHL,2026-01-11T17:39:13+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-008],6963e041153a502d070da1fb,site-008,,,,,,"{null, Site-wide, Critical Data, SIG-50621, Lorem Ipsum Dolor Sit Amet, [site-008], 6963e041153a502d070da1fa, None, open, Signal 305}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:13+00:00
ILMS-SIGNALS-238,"{0, Default}",site-073,ACT-19758,COL,2026-01-11T17:39:14+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-073],6963e042153a502d070da1fd,site-073,,,,,,"{null, Site-wide, Critical Data, SIG-50622, Lorem Ipsum Dolor Sit Amet, [site-073], 6963e042153a502d070da1fc, None, open, Signal 306}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:14+00:00
ILMS-SIGNALS-238,"{0, Default}",site-090,ACT-19759,JPN,2026-01-11T17:39:15+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-090],6963e043153a502d070da1ff,site-090,,,,,,"{null, Site-wide, Critical Data, SIG-50623, Lorem Ipsum Dolor Sit Amet, [site-090], 6963e042153a502d070da1fe, None, open, Signal 307}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:15+00:00
ILMS-SIGNALS-238,"{0, Default}",site-063,ACT-19760,DEU,2026-01-11T17:39:15+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-063],6963e043153a502d070da201,site-063,,,,,,"{null, Site-wide, Critical Data, SIG-50624, Lorem Ipsum Dolor Sit Amet, [site-063], 6963e043153a502d070da200, None, open, Signal 308}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:15+00:00
ILMS-SIGNALS-238,"{0, Default}",site-139,ACT-19761,JPN,2026-01-11T17:39:16+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-139],6963e044153a502d070da203,site-139,,,,,,"{null, Site-wide, Critical Data, SIG-50625, Lorem Ipsum Dolor Sit Amet, [site-139], 6963e043153a502d070da202, None, open, Signal 309}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:16+00:00
ILMS-SIGNALS-238,"{0, Default}",site-002,ACT-19762,RUS,2026-01-11T17:39:16+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-002],6963e044153a502d070da205,site-002,,,,,,"{null, Site-wide, Critical Data, SIG-50626, Lorem Ipsum Dolor Sit Amet, [site-002], 6963e044153a502d070da204, None, open, Signal 310}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:16+00:00
ILMS-SIGNALS-238,"{0, Default}",site-056,ACT-19763,ESP,2026-01-11T17:39:17+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-056],6963e045153a502d070da207,site-056,,,,,,"{null, Site-wide, Critical Data, SIG-50627, Lorem Ipsum Dolor Sit Amet, [site-056], 6963e044153a502d070da206, None, open, Signal 311}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:17+00:00
ILMS-SIGNALS-238,"{0, Default}",site-068,ACT-19764,COL,2026-01-11T17:39:17+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-068],6963e045153a502d070da209,site-068,,,,,,"{null, Site-wide, Critical Data, SIG-50628, Lorem Ipsum Dolor Sit Amet, [site-068], 6963e045153a502d070da208, None, open, Signal 312}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:17+00:00
ILMS-SIGNALS-238,"{0, Default}",site-001,ACT-19765,AUS,2026-01-11T17:39:18+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-001],6963e046153a502d070da20b,site-001,,,,,,"{null, Site-wide, Critical Data, SIG-50629, Lorem Ipsum Dolor Sit Amet, [site-001], 6963e045153a502d070da20a, None, open, Signal 313}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:18+00:00
ILMS-SIGNALS-238,"{0, Default}",site-078,ACT-19766,TUR,2026-01-11T17:39:18+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-078],6963e046153a502d070da20d,site-078,,,,,,"{null, Site-wide, Critical Data, SIG-50630, Lorem Ipsum Dolor Sit Amet, [site-078], 6963e046153a502d070da20c, None, open, Signal 314}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:18+00:00
ILMS-SIGNALS-238,"{0, Default}",site-047,ACT-19767,ARG,2026-01-11T17:39:19+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-047],6963e047153a502d070da20f,site-047,,,,,,"{null, Site-wide, Critical Data, SIG-50631, Lorem Ipsum Dolor Sit Amet, [site-047], 6963e047153a502d070da20e, None, open, Signal 315}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:19+00:00
ILMS-SIGNALS-238,"{0, Default}",site-109,ACT-19768,DEU,2026-01-11T17:39:20+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-109],6963e048153a502d070da211,site-109,,,,,,"{null, Site-wide, Critical Data, SIG-50632, Lorem Ipsum Dolor Sit Amet, [site-109], 6963e047153a502d070da210, None, open, Signal 316}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:20+00:00
ILMS-SIGNALS-238,"{0, Default}",site-022,ACT-19769,TWN,2026-01-11T17:39:20+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-022],6963e048153a502d070da213,site-022,,,,,,"{null, Site-wide, Critical Data, SIG-50633, Lorem Ipsum Dolor Sit Amet, [site-022], 6963e048153a502d070da212, None, open, Signal 317}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:20+00:00
ILMS-SIGNALS-238,"{0, Default}",site-031,ACT-19770,GBR,2026-01-11T17:39:21+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-031],6963e049153a502d070da215,site-031,,,,,,"{null, Site-wide, Critical Data, SIG-50634, Lorem Ipsum Dolor Sit Amet, [site-031], 6963e048153a502d070da214, None, open, Signal 318}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:21+00:00
ILMS-SIGNALS-238,"{0, Default}",site-056,ACT-19771,ESP,2026-01-11T17:39:21+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-056],6963e049153a502d070da217,site-056,,,,,,"{null, Site-wide, Critical Data, SIG-50635, Lorem Ipsum Dolor Sit Amet, [site-056], 6963e049153a502d070da216, None, open, Signal 319}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:21+00:00
ILMS-SIGNALS-238,"{0, Default}",site-020,ACT-19772,ESP,2026-01-11T17:39:22+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-020],6963e04a153a502d070da219,site-020,,,,,,"{null, Site-wide, Critical Data, SIG-50636, Lorem Ipsum Dolor Sit Amet, [site-020], 6963e049153a502d070da218, None, open, Signal 320}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:22+00:00
ILMS-SIGNALS-238,"{0, Default}",site-019,ACT-19773,ITA,2026-01-11T17:39:22+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-019],6963e04a153a502d070da21b,site-019,,,,,,"{null, Site-wide, Critical Data, SIG-50637, Lorem Ipsum Dolor Sit Amet, [site-019], 6963e04a153a502d070da21a, None, open, Signal 321}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:22+00:00
ILMS-SIGNALS-238,"{0, Default}",site-029,ACT-19774,ESP,2026-01-11T17:39:23+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-029],6963e04b153a502d070da21d,site-029,,,,,,"{null, Site-wide, Critical Data, SIG-50638, Lorem Ipsum Dolor Sit Amet, [site-029], 6963e04b153a502d070da21c, None, open, Signal 322}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:23+00:00
ILMS-SIGNALS-238,"{0, Default}",site-142,ACT-19775,JPN,2026-01-11T17:39:24+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-142],6963e04c153a502d070da21f,site-142,,,,,,"{null, Site-wide, Critical Data, SIG-50639, Lorem Ipsum Dolor Sit Amet, [site-142], 6963e04b153a502d070da21e, None, open, Signal 323}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:24+00:00
ILMS-SIGNALS-238,"{0, Default}",site-116,ACT-19776,COL,2026-01-11T17:39:24+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-116],6963e04c153a502d070da221,site-116,,,,,,"{null, Site-wide, Critical Data, SIG-50640, Lorem Ipsum Dolor Sit Amet, [site-116], 6963e04c153a502d070da220, None, open, Signal 324}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:24+00:00
ILMS-SIGNALS-238,"{0, Default}",site-051,ACT-19777,KOR,2026-01-11T17:39:25+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-051],6963e04d153a502d070da223,site-051,,,,,,"{null, Site-wide, Critical Data, SIG-50641, Lorem Ipsum Dolor Sit Amet, [site-051], 6963e04c153a502d070da222, None, open, Signal 325}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:25+00:00
ILMS-SIGNALS-238,"{0, Default}",site-060,ACT-19778,ESP,2026-01-11T17:39:25+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-060],6963e04d153a502d070da225,site-060,,,,,,"{null, Site-wide, Critical Data, SIG-50642, Lorem Ipsum Dolor Sit Amet, [site-060], 6963e04d153a502d070da224, None, open, Signal 326}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:25+00:00
ILMS-SIGNALS-238,"{0, Default}",site-091,ACT-19779,AUS,2026-01-11T17:39:26+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-091],6963e04e153a502d070da227,site-091,,,,,,"{null, Site-wide, Critical Data, SIG-50643, Lorem Ipsum Dolor Sit Amet, [site-091], 6963e04d153a502d070da226, None, open, Signal 327}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:26+00:00
ILMS-SIGNALS-238,"{0, Default}",site-026,ACT-19780,KOR,2026-01-11T17:39:26+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-026],6963e04e153a502d070da229,site-026,,,,,,"{null, Site-wide, Critical Data, SIG-50644, Lorem Ipsum Dolor Sit Amet, [site-026], 6963e04e153a502d070da228, None, open, Signal 328}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:26+00:00
ILMS-SIGNALS-238,"{0, Default}",site-097,ACT-19781,TUR,2026-01-11T17:39:27+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-097],6963e04f153a502d070da22b,site-097,,,,,,"{null, Site-wide, Critical Data, SIG-50645, Lorem Ipsum Dolor Sit Amet, [site-097], 6963e04e153a502d070da22a, None, open, Signal 329}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:27+00:00
ILMS-SIGNALS-238,"{0, Default}",site-026,ACT-19782,KOR,2026-01-11T17:39:27+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-026],6963e04f153a502d070da22d,site-026,,,,,,"{null, Site-wide, Critical Data, SIG-50646, Lorem Ipsum Dolor Sit Amet, [site-026], 6963e04f153a502d070da22c, None, open, Signal 330}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:27+00:00
ILMS-SIGNALS-238,"{0, Default}",site-090,ACT-19783,JPN,2026-01-11T17:39:28+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-090],6963e050153a502d070da22f,site-090,,,,,,"{null, Site-wide, Critical Data, SIG-50647, Lorem Ipsum Dolor Sit Amet, [site-090], 6963e04f153a502d070da22e, None, open, Signal 331}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:28+00:00
ILMS-SIGNALS-238,"{0, Default}",site-118,ACT-19784,JPN,2026-01-11T17:39:28+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-118],6963e050153a502d070da231,site-118,,,,,,"{null, Site-wide, Critical Data, SIG-50648, Lorem Ipsum Dolor Sit Amet, [site-118], 6963e050153a502d070da230, None, open, Signal 332}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:28+00:00
ILMS-SIGNALS-238,"{0, Default}",site-067,ACT-19785,DEU,2026-01-11T17:39:29+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-067],6963e051153a502d070da233,site-067,,,,,,"{null, Site-wide, Critical Data, SIG-50649, Lorem Ipsum Dolor Sit Amet, [site-067], 6963e050153a502d070da232, None, open, Signal 333}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:29+00:00
ILMS-SIGNALS-238,"{0, Default}",site-002,ACT-19786,RUS,2026-01-11T17:39:29+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-002],6963e051153a502d070da235,site-002,,,,,,"{null, Site-wide, Critical Data, SIG-50650, Lorem Ipsum Dolor Sit Amet, [site-002], 6963e051153a502d070da234, None, open, Signal 334}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:29+00:00
ILMS-SIGNALS-238,"{0, Default}",site-083,ACT-19787,AUS,2026-01-11T17:39:30+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-083],6963e052153a502d070da237,site-083,,,,,,"{null, Site-wide, Critical Data, SIG-50651, Lorem Ipsum Dolor Sit Amet, [site-083], 6963e052153a502d070da236, None, open, Signal 335}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:30+00:00
ILMS-SIGNALS-238,"{0, Default}",site-106,ACT-19788,TWN,2026-01-11T17:39:31+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-106],6963e053153a502d070da239,site-106,,,,,,"{null, Site-wide, Critical Data, SIG-50652, Lorem Ipsum Dolor Sit Amet, [site-106], 6963e052153a502d070da238, None, open, Signal 336}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:31+00:00
ILMS-SIGNALS-238,"{0, Default}",site-035,ACT-19789,ITA,2026-01-11T17:39:31+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-035],6963e053153a502d070da23b,site-035,,,,,,"{null, Site-wide, Critical Data, SIG-50653, Lorem Ipsum Dolor Sit Amet, [site-035], 6963e053153a502d070da23a, None, open, Signal 337}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:31+00:00
ILMS-SIGNALS-238,"{0, Default}",site-026,ACT-19790,KOR,2026-01-11T17:39:32+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-026],6963e054153a502d070da23d,site-026,,,,,,"{null, Site-wide, Critical Data, SIG-50654, Lorem Ipsum Dolor Sit Amet, [site-026], 6963e053153a502d070da23c, None, open, Signal 338}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:32+00:00
ILMS-SIGNALS-238,"{0, Default}",site-132,ACT-19791,JPN,2026-01-11T17:39:32+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-132],6963e054153a502d070da23f,site-132,,,,,,"{null, Site-wide, Critical Data, SIG-50655, Lorem Ipsum Dolor Sit Amet, [site-132], 6963e054153a502d070da23e, None, open, Signal 339}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:32+00:00
ILMS-SIGNALS-238,"{0, Default}",site-042,ACT-19792,DEU,2026-01-11T17:39:33+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-042],6963e055153a502d070da241,site-042,,,,,,"{null, Site-wide, Critical Data, SIG-50656, Lorem Ipsum Dolor Sit Amet, [site-042], 6963e054153a502d070da240, None, open, Signal 340}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:33+00:00
ILMS-SIGNALS-238,"{0, Default}",site-079,ACT-19793,ZAF,2026-01-11T17:39:33+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-079],6963e055153a502d070da243,site-079,,,,,,"{null, Site-wide, Critical Data, SIG-50657, Lorem Ipsum Dolor Sit Amet, [site-079], 6963e055153a502d070da242, None, open, Signal 341}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:39:33+00:00
