STUDY_NAME,STUDY_STATUS,SNAPSHOT_ID,SNAPSHOT_NAME,SNAPSHOT_DATE,ANALYSIS_NAME,KRI_CATEGORY,KRI_GROUPING_TYPE,KRI_LABEL,KRI_CODE,KRI_DISABLED,KRI_DESCRIPTION,LOCATION,COUNTRY,N_PATIENTS,LOCATION_SCORE,SCORE,EXPECTED,OBSERVED,RELATIVE_SCORE_THRESHOLDS_BELOW_HIGH,RELATIVE_SCORE_THRESHOLDS_BELOW_MEDIUM,RELATIVE_SCORE_THRESHOLDS_ABOVE_MEDIUM,RELATIVE_SCORE_THRESHOLDS_ABOVE_HIGH,ABSOLUTE_VALUE_THRESHOLDS_BELOW_HIGH,ABSOLUTE_VALUE_THRESHOLDS_BELOW_MEDIUM,ABSOLUTE_VALUE_THRESHOLDS_ABOVE_MEDIUM,ABSOLUTE_VALUE_THRESHOLDS_ABOVE_HIGH
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,023,Turkey,12,0.0,0.0,0.0679012,0.0526316,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,023,Turkey,12,0.0,0.0,0.61982,0.666667,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,023,Turkey,12,0.0,0.521566,0.183712,0.307692,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,023,Turkey,12,0.0,0.0,0.0182675,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",023,Turkey,12,0.0,0.0,0.010356,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",023,Turkey,12,0.0,0.0,0.0236967,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,024,Greece,28,0.0,0.260609,1.18241,1.28571,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,024,Greece,28,0.0,0.312632,0.041206,0.0649351,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,024,Greece,28,0.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,024,Greece,28,0.0,0.0,0.0205966,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,024,Greece,28,0.0,0.400448,0.0679012,0.102041,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,024,Greece,28,0.0,0.03906,0.61982,0.678571,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,024,Greece,28,0.0,0.0406609,0.183712,0.217391,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,024,Greece,28,0.0,0.525185,0.0182675,0.0333333,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",024,Greece,28,0.0,0.595907,0.010356,0.0186916,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",024,Greece,28,0.0,0.731925,0.0236967,0.111111,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,025,Turkey,2,0.0,-0.246687,1.18241,0.294118,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,025,Turkey,2,0.0,0.0,0.041206,0.0,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,025,Turkey,2,0.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,025,Turkey,2,0.0,0.0,0.0205966,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,025,Turkey,2,0.0,-0.199157,0.0679012,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,025,Turkey,2,0.0,,0.61982,0.5,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,025,Turkey,2,0.0,0.0,0.183712,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,025,Turkey,2,0.0,0.0,0.0182675,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",025,Turkey,2,0.0,0.0,0.010356,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",025,Turkey,2,0.0,,0.0236967,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,026,China,1,0.0,1.00762,1.18241,3.16667,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,026,China,1,0.0,0.0,0.041206,0.0,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,026,China,1,0.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,026,China,1,0.0,0.0,0.0205966,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,026,China,1,0.0,0.0,0.0679012,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,026,China,1,0.0,,0.61982,,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,026,China,1,0.0,1.251,0.183712,1.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,026,China,1,0.0,0.0,0.0182675,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",026,China,1,0.0,0.0,0.010356,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",026,China,1,0.0,,0.0236967,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,027,China,6,0.0,-0.361504,1.18241,0.217391,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,027,China,6,0.0,0.0,0.041206,0.0,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,027,China,6,0.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,027,China,6,0.0,0.0,0.0205966,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,027,China,6,0.0,0.0,0.0679012,0.0588235,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,027,China,6,0.0,0.195218,0.61982,0.666667,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,027,China,6,0.0,0.0,0.183712,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,027,China,6,0.0,0.535849,0.0182675,0.05,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",027,China,6,0.0,0.0,0.010356,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",027,China,6,0.0,0.0,0.0236967,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,028,Norway,4,0.0,0.406383,1.18241,1.62963,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,028,Norway,4,0.0,0.525527,0.041206,0.111111,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,028,Norway,4,0.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,028,Norway,4,0.0,0.454527,0.0205966,0.047619,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,028,Norway,4,0.0,0.684449,0.0679012,0.130435,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,028,Norway,4,0.0,-0.619463,0.61982,0.25,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,028,Norway,4,0.0,-0.129748,0.183712,0.125,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,028,Norway,4,0.0,0.443423,0.0182675,0.037037,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",028,Norway,4,0.0,0.0,0.010356,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",028,Norway,4,0.0,0.0,0.0236967,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,029,Belgium,9,0.0,-0.198236,1.18241,0.372093,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,029,Belgium,9,0.0,0.0,0.041206,0.0232558,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,029,Belgium,9,0.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,029,Belgium,9,0.0,0.306955,0.0205966,0.030303,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,029,Belgium,9,0.0,0.0,0.0679012,0.0588235,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,029,Belgium,9,0.0,-0.0280134,0.61982,0.555556,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,029,Belgium,9,0.0,0.0,0.183712,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,029,Belgium,9,0.0,0.720016,0.0182675,0.05,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",029,Belgium,9,0.0,0.0,0.010356,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",029,Belgium,9,0.0,0.0,0.0236967,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,030,Island,8,1.0,-0.217394,1.18241,0.307692,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,030,Island,8,1.0,1.38072,0.041206,0.307692,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,030,Island,8,1.0,,0.000710227,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,030,Island,8,1.0,0.0,0.0205966,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,030,Island,8,1.0,0.540792,0.0679012,0.2,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,030,Island,8,1.0,0.135903,0.61982,0.75,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,030,Island,8,1.0,0.0,0.183712,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,030,Island,8,1.0,0.0,0.0182675,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",030,Island,8,1.0,1.64529,0.010356,0.166667,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",030,Island,8,1.0,0.0,0.0236967,0.0,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,031,China,1,0.0,-0.00119378,1.18241,0.0,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,031,China,1,0.0,0.0,0.041206,0.0,-2.0,-1.0,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Lost-to-follow-up Rate,LFURATE,Y,Rate of lost to follow-up patients per Patient Visit,031,China,1,0.0,,0.000710227,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,031,China,1,0.0,,0.0205966,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Early End of Treatment Rate,EEOTRAT,N,Rate of early treatment discontinuation per Patient Visit,031,China,1,0.0,,0.0679012,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed Patients out of total screened patients,031,China,1,0.0,,0.61982,,-2.0,-1.3,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,031,China,1,0.0,,0.183712,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Visit Rate,MVRATE,N,Rate of missed visits,031,China,1,0.0,,0.0182675,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",031,China,1,0.0,,0.010356,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Compliance,center,Randomization Error Rate,RANDERR,N,"The rate of patients who have been randomized, even though at least one inclusion/exclusion criterion is not met",031,China,1,0.0,,0.0236967,,,,1.3,2.0,,,,
CA057-001,ACTIVE,68d2f7a277943e45f71cbbe4,2025-09-23 DQA & KRI/QTL,2025-09-23,KRI by Center,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,032,Uruguay,21,0.0,0.255135,1.18241,1.27397,-2.0,-1.0,1.3,2.0,,,,
